FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng
4491,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, ,0,0,0,60,EF, ,0, ,0, ,0,BLE,20,2, ,0,0, ,0,0,0.338632618
4492,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.168640593
4493,MSL,2019,SE1902,LAN-1768,A,5,1,1,-1, , ,-1,0,0,0, , ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.001
4494,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.643073152
4495,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,PCOM,-1, ,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,4.354972171
4496,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,10,EF,GAST,5, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.398977757
4497,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,90,2, ,0,0, ,0,0,0.38636
4498,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.234059308
4499,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,5,EF,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.623928009
4500,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,40,EF,FISH,1, ,0, ,0,BLE,25,2, ,0,0, ,0,0,0.360086893
4501,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MOSP, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,1,1, ,0,0, ,0,0,0.065273884
4502,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,70,2, ,0,0, ,0,0,0.348112928
4503,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,40,EF, ,0, ,0, ,0,BLE,50,1, ,0,0, ,0,0,0.256586614
4504,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,5,EF, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.081362952
4505,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, ,0,0,0,10,EF, ,0, ,0, ,0,BLE,40,2, ,0,0, ,0,0,0.266543224
4506,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, ,0,0,0,50,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.332534405
4507,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, ,0,0,0,50,KN,PRED,1, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.33033807
4508,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, ,0,0,0,5,KN, ,0, ,0, ,0,BLE,95,1, ,0,0, ,0,0,0.287734113
4509,MSL,2019,SE1902,LAN-1768,A,10,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049073211
4510,MSL,2019,SE1902,LAN-1768,A,10,1,1, ,MPAT, ,-1,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031308146
4511,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,75,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.171981509
4512,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079621166
4513,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,40,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.151661862
4514,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.10665702
4515,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,PMEA, ,0,0,0,95,BR, ,0, ,0, ,0,BLE,5,2, ,0,0, ,0,0,0.124165777
4516,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,25,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070049269
4517,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,PMEA, ,0,0,0,85,BR, ,0, ,0, ,0,BLE,15,3, ,0,0, ,0,0,0.247066347
4518,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,60,KN, ,0, ,0, ,0,BLE,20,2,ALG,1,0, ,0,0,0.469314927
4519,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089471895
4520,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.156392967
4521,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,1,EF, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.204210798
4522,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0,BLE,99,2, ,0,0, ,0,0,0.162887999
4523,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,5,EF, ,0, ,0, ,0,BLE,95,2, ,0,0, ,0,0,0.153464849
4524,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,PMEA, ,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.177866608
4525,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,5,EF, ,0, ,0, ,0,BLE,95,1, ,0,0, ,0,0,0.205260274
4526,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,40,KN,GAST,1, ,0, ,0,BLE,10,2, ,0,0, ,0,0,0.331573898
4527,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073819238
4528,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,50,EF, ,0, ,0, ,0,ALG,1,0,BLE,20,2, ,0,0,0.27702139
4529,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,1,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.092882722
4530,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,25,EF,GAST,5, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.202646343
4531,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,30,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.156440563
4532,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,40,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.493436704
4533,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MCAP, ,0,0,0,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06287742
4534,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,5,EF, ,0, ,0, ,0,BLE,95,1, ,0,0, ,0,0,0.067543319
4535,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,50,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.117959739
4536,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,MPAT, ,0,0,0,0,EF, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.090820372
4537,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,PCOM, , ,0,0,70,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,1.73634074
4538,MSL,2019,SE1902,LAN-1768,A,5,2.5,1, ,PCOM, , , , ,97,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.505689332
4539,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, , , , ,1,EC, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.341578482
4540,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,PCOM, , , , ,25,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.728947761
4541,MSL,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, , , , ,5,BR, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.905991065
4542,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,PCOM, , , , ,90,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,1.673695821
4543,MSL,2019,SE1902,LAN-1768,A,15,2.5,1, ,PCOM, , , , ,60,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,1.306445881
4544,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, , , , ,20,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.123413005
4545,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, , , , ,40,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130905501
4546,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, , , , ,35,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.257178071
4547,RS,2019,SE1902,LAN-1768,A,0,1,1, ,MPAT, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.047407172
4548,RS,2019,SE1902,LAN-1768,A,0,1,1, ,MPAT, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016728718
4549,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,PLOB, , , , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063645266
4550,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, , , , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06227624
4551,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, , , , ,5,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.325165942
4552,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,MCAP, , , , ,45,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.345133076
4553,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,PLOB, , , , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058309691
4554,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,PCOM, , , , ,65,BR, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.5575452
4555,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,MPAT, , , , ,25,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.222621922
4556,RS,2019,SE1902,LAN-1768,A,0,2.5,1, ,MCAP, , , , ,3,LM, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.104346778
4557,RS,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, , , , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06121062
4558,RS,2019,SE1902,LAN-1768,A,5,1,1, ,MPAT, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.048923818
4559,RS,2019,SE1902,LAN-1768,A,5,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0287
4560,RS,2019,SE1902,LAN-1768,A,5,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019547377
4561,RS,2019,SE1902,LAN-1768,A,5,2.5,1, ,MPAT, , , , ,25,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075378777
4562,RS,2019,SE1902,LAN-1768,A,5,1,1, ,MPAT, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.048480924
4563,RS,2019,SE1902,LAN-1768,A,5,2.5,1, ,PMEA, , , , ,1,BR,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.078010832
4564,RS,2019,SE1902,LAN-1768,A,5,2.5,1, ,PCOM,-1, , , ,0,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,2.775122636
4565,RS,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, , , , ,5,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.410112484
4566,RS,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, , , , ,1,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.962219311
4567,RS,2019,SE1902,LAN-1768,A,10,2.5,1, ,PCOM, , , , ,65,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,1.042675332
4568,RS,2019,SE1902,LAN-1768,A,10,2.5,1, ,MCAP, , , , ,40,LM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.342039792
4569,RS,2019,SE1902,LAN-1768,A,10,2.5,1, ,MPAT, , , , ,3,LM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098172501
4570,RS,2019,SE1902,LAN-1768,A,10,2.5,1, ,PCOM, , , , ,50,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.571263897
4571,RS,2019,SE1902,LAN-1768,A,15,2.5,1, ,PCOM, , , , ,65,BR, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.896785337
4572,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,5,EM, ,0, ,0, ,0,BLE,50,1, ,0,0, ,0,0,0.184757246
4573,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,POSP, , , , ,40,BR, ,0, ,0, ,0,BLE,5,1,ALG,2,0, ,0,0,0.247198322
4574,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,POSP, , , , ,2,MD, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.130900916
4575,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PLOB, , , , ,1,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087152739
4576,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,10,KN, ,0, ,0, ,0,ALG,2,0,BLE,25,1, ,0,0,0.576184042
4577,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,30,KN, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.234880841
4578,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MPAT, , , , ,35,EM,PRED,2, ,0, ,0,BLE,5,1, ,0,0, ,0,0,0.605376874
4579,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MPAT, , , , ,25,EM, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.103801975
4580,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MPAT, , , , ,10,EF, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.062751096
4581,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,15,KN, ,0, ,0, ,0,BLE,30,2, ,0,0, ,0,0,0.219501458
4582,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,POSP, , , ,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019001052
4583,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PVAR, , , , ,30,EM, ,0, ,0, ,0,BLE,10,1,ALG,5,0, ,0,0,0.138843113
4584,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,20,KN, ,0, ,0, ,0,ALG,3,0,BLE,5,1, ,0,0,0.180956182
4585,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MFLA, , , , ,25,EM, ,0, ,0, ,0,SGA,2,0,ALG,5,0, ,0,0,0.354504077
4586,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,25,KN, ,0, ,0, ,0,ALG,5,0,BLE,30,1, ,0,0,0.555907916
4587,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,POSP, , , , ,50,MD, ,0, ,0, ,0,BLE,50,1, ,0,0, ,0,0,0.060597359
4588,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,30,KN, ,0, ,0, ,0,BLE,50,1,ALG,1,0, ,0,0,0.172896327
4589,CSC,2019,SE1902,LAN-1788,A,0,2.5,1, ,LTRA, , , , ,2,MD, ,0, ,0, ,0,BLE,20,2, ,0,0, ,0,0,0.102496097
4590,AH,2019,SE1902,LAN-1788,A,0,1,1, ,COCE, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017332627
4591,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MOSP, , , , ,20,EM, ,0, ,0, ,0,BLE,80,1, ,0,0, ,0,0,0.056399024
4592,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PDUE, , , ,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019260582
4593,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PDUE, , , ,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021622674
4594,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,CAGA, , , ,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038401172
4595,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PVAR, , , , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068392177
4596,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,POSP, , , , ,60,EM, ,0, ,0, ,0,BLE,40,1,ALG,1,0, ,0,0,0.066565157
4597,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PMEA, , , , ,30,BR,TLS,3, ,0, ,0,BLE,65,1, ,0,0, ,0,0,0.376781967
4598,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,COCE, , , , ,40,EM, ,0, ,0, ,0,ALG,5,0,BLE,20,1, ,0,0,0.100312162
4599,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MPAT, , , , ,15,EM, ,0, ,0, ,0,BLE,5,1,ALG,2,0, ,0,0,0.395712422
4600,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PVAR, , , , ,25,EM, ,0, ,0, ,0,BLE,10,1, ,0,0, ,0,0,0.071957558
4601,AH,2019,SE1902,LAN-1788,A,0,1,1, ,COCE, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029570593
4602,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PVAR, , , , ,60,EM, ,0, ,0, ,0,BLE,2,1,ALG,5,0, ,0,0,0.397465785
4603,AH,2019,SE1902,LAN-1788,A,0,1,1, ,UNKN, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.00826075
4604,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PMEA, , , , ,20,BR, ,0, ,0, ,0,BLE,80,1, ,0,0, ,0,0,0.158302653
4605,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,35,KN, ,0, ,0, ,0,BLE,30,1,ALG,3,0, ,0,0,0.696160686
4606,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,3,KN, ,0, ,0, ,0,BLE,40,1, ,0,0, ,0,0,0.415583987
4607,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PDUE, , , , ,65,ML, ,0, ,0, ,0,BLE,30,3, ,0,0, ,0,0,0.240511974
4608,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,COCE, , , , ,40,EM, ,0, ,0, ,0,BLE,40,2,ALG,2,0, ,0,0,0.062823325
4609,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,COCE, , , , ,20,EF, ,0, ,0, ,0,BLE,25,1, ,0,0, ,0,0,0.062677667
4610,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MPAT, , , , ,40,EF,PRED,1, ,0, ,0,BLE,3,1, ,0,0, ,0,0,0.849157235
4611,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,POSP, , , , ,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.115012521
4612,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,25,EM, ,0, ,0, ,0,BLE,70,2,ALG,5,0, ,0,0,0.340004943
4613,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,60,EM, ,0, ,0, ,0,BLE,35,2, ,0,0, ,0,0,0.187319966
4614,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MPAT, , , , ,40,EM, ,0, ,0, ,0,BLE,20,1, ,0,0, ,0,0,0.089202916
4615,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,25,KN, ,0, ,0, ,0,BLE,60,1, ,0,0, ,0,0,0.374720441
4616,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MPAT, , , , ,40,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.434517962
4617,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,15,BR, ,0, ,0, ,0,BLE,85,2,ALG,5,0, ,0,0,0.365022972
4618,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,20,KN, ,0, ,0, ,0,BLE,10,1, ,0,0, ,0,0,0.205048604
4619,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,10,BR, ,0, ,0, ,0,BLE,80,2, ,0,0, ,0,0,0.479737803
4620,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,15,BR, ,0, ,0, ,0,BLE,30,1,ALG,3,0, ,0,0,0.15628362
4621,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,15,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.142957231
4622,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,PVAR, , , , ,20,EM, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.118973148
4623,AH,2019,SE1902,LAN-1788,A,0,2.5,1, ,MCAP, , , , ,35,KN, ,0, ,0, ,0,BLE,15,1,ALG,3,0, ,0,0,0.324420484
4624,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,PMEA, , , , ,25,BR, ,0, ,0, ,0,DIS,5,0,BLE,60,1, ,0,0,0.319019499
4625,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,PMEA, , , , ,3,BR, ,0, ,0, ,0,BLE,40,1, ,0,0, ,0,0,0.393912338
4626,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,POCS, , , , ,2,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.132594155
4627,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,PMEA, , , , ,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.304479393
4628,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,MOSP, , , , ,5,EF, ,0, ,0, ,0,BLE,20,1, ,0,0, ,0,0,0.126506996
4629,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,MPAT, , , , ,20,EF,GAST,3, ,0, ,0,BLE,10,1, ,0,0, ,0,0,0.21482579
4630,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,POSP, , , , ,30,MD, ,0, ,0, ,0,BLE,20,3,ALG,5,0, ,0,0,0.812496897
4631,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,COCE, , , ,-1,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045572799
4632,AH,2019,SE1902,LAN-1788,A,5,1,1, ,MOSP, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034064938
4633,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,MCAP, , , , ,0,EF, ,0, ,0, ,0,BLE,15,1, ,0,0, ,0,0,0.063380203
4634,AH,2019,SE1902,LAN-1788,A,5,1,1, ,COCE, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024216729
4635,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,COCE, , , ,-1,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02372172
4636,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,COCE, , , ,-1,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010195097
4637,AH,2019,SE1902,LAN-1788,A,5,1,1, ,COCE, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024302264
4638,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,MCAP, , , , ,5,EF, ,0, ,0, ,0,BLE,30,1,ALG,3,0, ,0,0,0.470482689
4639,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,MPAT, , , , ,20,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.154227689
4640,AH,2019,SE1902,LAN-1788,A,5,1,1, ,MPAT, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033202409
4641,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,PLIC, , , ,-1,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080606512
4642,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,PDUE, , , , ,40,ML, ,0, ,0, ,0,BLE,30,2,ALG,3,0, ,0,0,0.167955768
4643,AH,2019,SE1902,LAN-1788,A,5,1,1, ,PMEA, ,-1, , ,0,KN, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031044002
4644,AH,2019,SE1902,LAN-1788,A,5,1,1, ,COCE, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023668122
4645,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,POSP, , , , ,40,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.220709515
4646,AH,2019,SE1902,LAN-1788,A,5,1,1, ,UNKN, ,-1, , ,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019698731
4647,AH,2019,SE1902,LAN-1788,A,5,1,1, ,COCE, ,-1, , ,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04042091
4648,AH,2019,SE1902,LAN-1788,A,5,2.5,1, ,COCE, , , ,-1,0,EF, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026959599
