Name,Row,Column,Label code,Annotator,Date annotated
HAW-4221_2019_A_03,2823,2369,*TURFH,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4221_2019_A_03,2210,2201,*TURFH,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4221_2019_A_03,2964,828,*TURFH,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4221_2019_A_03,3347,2945,*TURFH,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4221_2019_A_03,3181,3675,*TURFH,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4221_2019_A_03,3088,4002,*SAND,jonathan.charendoff,2023-12-19 21:32:41+00:00
HAW-4222_2019_A_09,160,527,*RDMA,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,544,5437,*TURFH,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,761,2967,*TURFH,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,1260,4340,*TURFH,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,1415,5336,*TURFH,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,1612,5316,*TURFH,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,2837,3391,*UPMA,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,2690,3290,*TURFH,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,2997,615,*TURFH,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4222_2019_A_09,3315,1193,*TURFH,jonathan.charendoff,2023-12-19 21:34:02+00:00
HAW-4249_2019_A_02,371,3546,*TUN,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,362,3978,*EMA,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,645,5296,*CCAH,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,1408,1966,*TUN,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,1076,3300,*PESP,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,2158,3094,*TURFH,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,2222,544,*UNK,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,2294,5383,*CCAH,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,2991,2222,*CCAH,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4249_2019_A_02,3448,4387,*TURFH,jonathan.charendoff,2023-12-19 21:36:59+00:00
HAW-4272_2019_A_17,452,1037,*TURFR,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,399,3104,*TURFR,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,329,4015,*EMA,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,1028,3563,*TURFR,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,1749,129,*TURFR,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,1495,4616,*TURFR,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,3482,1276,*EMA,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,3620,2246,*TURFR,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,3100,4945,*TURFR,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4272_2019_A_17,3554,4894,*SAND,jonathan.charendoff,2023-12-19 22:02:41+00:00
HAW-4294_2019_A_05,1187,2532,*POFO,jonathan.charendoff,2023-12-19 22:03:33+00:00
HAW-4294_2019_A_05,1377,3644,*POBR,jonathan.charendoff,2023-12-19 22:03:33+00:00
HAW-4294_2019_A_05,1893,1585,*POFO,jonathan.charendoff,2023-12-19 22:03:33+00:00
HAW-4294_2019_A_05,1670,2723,*POBR,jonathan.charendoff,2023-12-19 22:03:34+00:00
HAW-4294_2019_A_05,1654,5347,*POFO,jonathan.charendoff,2023-12-19 22:03:34+00:00
HAW-4294_2019_A_05,2656,190,*SHAD,jonathan.charendoff,2023-12-19 22:03:34+00:00
HAW-4294_2019_A_05,2625,1442,*POFO,jonathan.charendoff,2023-12-19 22:03:34+00:00
HAW-4294_2019_A_05,2568,5273,*POFO,jonathan.charendoff,2023-12-19 22:03:34+00:00
HAW-4294_2019_A_05,2926,1784,*POFO,jonathan.charendoff,2023-12-19 22:03:34+00:00
HAW-4294_2019_A_05,3366,2458,*POBR,jonathan.charendoff,2023-12-19 22:03:34+00:00
IMG_0353,471,898,*TURFH,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,264,3564,*HALI,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,1161,2646,*CCAH,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,1441,147,*CCAH,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,1630,1908,*CCAH,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,2012,2699,*EMA,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,1955,2462,*EMA,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,2131,2449,*EMA,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,2450,845,*EMA,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0353,2942,3035,*CCAH,jonathan.charendoff,2023-12-19 22:04:05+00:00
IMG_0582,498,1220,*MICR,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,500,2028,*TURFH,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,573,2880,*MICR,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,752,1324,*MICR,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,744,3492,*RUB,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,1362,733,*CCAR,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,1611,657,*MICR,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,2001,3143,*MICR,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,2921,817,*MICR,jonathan.charendoff,2023-12-19 22:12:52+00:00
IMG_0582,2549,1608,*SAND,jonathan.charendoff,2023-12-19 22:12:52+00:00
KAH-420_2019_A_17,305,513,*UNK,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,441,3049,*TURFH,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,578,5308,*POBR,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,1276,1202,*TURFH,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,1393,3156,*HALI,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,1842,1796,*POBR,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,1651,2849,*TURFH,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,1538,5370,*SHAD,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,3002,1520,*POBR,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-420_2019_A_17,3093,3471,*POBR,jonathan.charendoff,2023-12-19 22:15:21+00:00
KAH-424_2019_A_27,311,1093,*HALI,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,630,2287,*TURFH,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,269,3348,*TURFH,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,264,4958,*TURFH,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,895,4944,*TURFH,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,1656,758,*POMA,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,1936,4237,*SHAD,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,2491,5369,*TURFH,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,3297,2969,*TURFH,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-424_2019_A_27,3554,3301,*TURFH,jonathan.charendoff,2023-12-19 22:22:29+00:00
KAH-434_2019_A_19,303,1938,*TURFH,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,329,4210,*TURFH,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,787,2886,*TURFH,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,1490,5086,*TURFH,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,2232,2071,*TURFH,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,2252,4303,*TURFH,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,2762,4500,*TURFH,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,3305,2896,*WAND,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,3361,3899,*SHAD,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-434_2019_A_19,3550,3766,*SHAD,jonathan.charendoff,2023-12-19 22:29:33+00:00
KAH-439_2019_A_01,461,2348,*TURFH,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,1045,47,*TURFH,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,1392,4891,*TURFH,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,2068,393,*POMA,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,1734,2026,*TURFH,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,1704,2388,*TURFH,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,2393,2845,*TURFH,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,2234,5071,*TURFH,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,2238,5228,*TURFH,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-439_2019_A_01,3607,1267,*BGMA,jonathan.charendoff,2023-12-19 22:30:29+00:00
KAH-608_2019_A_28,642,2102,*TURFH,jonathan.charendoff,2023-12-19 22:31:53+00:00
KAH-608_2019_A_28,1274,2704,*TURFH,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-608_2019_A_28,1318,2617,*TURFH,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-608_2019_A_28,832,2821,*TURFH,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-608_2019_A_28,1248,4120,*TURFH,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-608_2019_A_28,1590,853,*BGMA,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-608_2019_A_28,2033,552,*TURFH,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-608_2019_A_28,3050,2636,*TURFH,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-608_2019_A_28,3204,2372,*TURFH,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-608_2019_A_28,3401,3458,*TURFH,jonathan.charendoff,2023-12-19 22:31:54+00:00
KAH-619_2019_A_02,330,737,*PAEN,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,20,115,*TURFH,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,336,4116,*POMA,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,823,2852,*MOEN,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,2271,620,*MOEN,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,2329,2457,*SHAD,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,2879,4782,*SAND,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,2848,4622,*SAND,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,3444,61,*POMA,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_02,3517,1644,*POMA,jonathan.charendoff,2023-12-19 22:34:14+00:00
KAH-619_2019_A_28,569,249,*SAND,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,153,5090,*LEPT,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,470,4685,*TURFH,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,1228,4632,*TURFH,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,1816,1856,*TURFH,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,1870,1184,*TURFH,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,1621,3342,*LEPT,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,2306,3008,*LEPT,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,2936,1414,*MOEN,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-619_2019_A_28,3030,4699,*LEPT,jonathan.charendoff,2023-12-19 22:36:15+00:00
KAH-627_2019_A_11,447,1026,*TURFH,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,693,555,*TURFH,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,371,3597,*TURFH,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,635,3722,*SAND,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,1500,2311,*SAND,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,2058,3669,*SAND,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,2203,1672,*SAND,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,2752,2320,*POFO,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,2400,3138,*SAND,jonathan.charendoff,2023-12-19 22:38:19+00:00
KAH-627_2019_A_11,3441,317,*TURFH,jonathan.charendoff,2023-12-19 22:38:20+00:00
KAH-632_2019_A_04,270,3052,*TURFH,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,1411,2179,*SHAD,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,1177,1587,*POMA,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,916,1670,*TURFH,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,987,4303,*TURFH,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,1110,4641,*POMA,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,1528,2322,*POBR,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,2609,5091,*TURFH,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,3542,2251,*TURFH,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-632_2019_A_04,3209,2752,*TURFH,jonathan.charendoff,2023-12-19 22:40:26+00:00
KAH-635_2019_A_21,513,1368,*SHAD,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,216,3006,*POBR,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,1082,515,*POBR,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,1079,2131,*SHAD,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,2041,4219,*TURFH,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,1733,4029,*POMA,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,2575,2473,*RDMA,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,3232,2171,*CCAH,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,3056,2854,*POBR,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-635_2019_A_21,2955,3104,*POBR,jonathan.charendoff,2023-12-19 22:41:50+00:00
KAH-646_2019_A_03,649,2591,*BGMA,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,525,4086,*CCAH,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,471,4476,*CCAH,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,1454,962,*CCAH,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,2720,917,*TURFH,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,2755,1036,*CCAH,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,2584,4375,*TURFH,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,2404,4133,*TURFH,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,3256,46,*TURFH,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-646_2019_A_03,3057,4963,*POBR,jonathan.charendoff,2023-12-19 22:42:47+00:00
KAH-659_2019_A_09,1,294,*POMA,jonathan.charendoff,2023-12-19 22:44:32+00:00
KAH-659_2019_A_09,697,4531,*MOEN,jonathan.charendoff,2023-12-19 22:44:32+00:00
KAH-659_2019_A_09,953,1248,*MOEN,jonathan.charendoff,2023-12-19 22:44:32+00:00
KAH-659_2019_A_09,1413,5007,*TURFH,jonathan.charendoff,2023-12-19 22:44:32+00:00
KAH-659_2019_A_09,1628,812,*POMA,jonathan.charendoff,2023-12-19 22:44:32+00:00
KAH-659_2019_A_09,1744,313,*TURFH,jonathan.charendoff,2023-12-19 22:44:32+00:00
KAH-659_2019_A_09,1677,1942,*TURFH,jonathan.charendoff,2023-12-19 22:44:32+00:00
KAH-659_2019_A_09,1698,4376,*TURFH,jonathan.charendoff,2023-12-19 22:44:33+00:00
KAH-659_2019_A_09,3513,804,*TURFH,jonathan.charendoff,2023-12-19 22:44:33+00:00
KAH-659_2019_A_09,3208,3322,*TURFH,jonathan.charendoff,2023-12-19 22:44:33+00:00
KAH-662_2019_A_01,626,329,*TURFH,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,763,3788,*TURFH,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,969,4767,*TURFH,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,1998,2568,*SP,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,2089,3550,*EMA,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,2140,4744,*TURFH,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,2417,350,*TURFH,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,3187,1060,*EMA,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,3418,2032,*EMA,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-662_2019_A_01,3167,1973,*TURFH,jonathan.charendoff,2023-12-19 22:47:20+00:00
KAH-663_2019_A_17,545,1718,*CCAH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,269,3040,*TURFH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,346,4324,*BGMA,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,370,4902,*TURFH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,1135,492,*TURFH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,1440,1749,*TURFH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,2281,3196,*TURFH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,3234,2458,*CCAH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,3443,4291,*TURFH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-663_2019_A_17,3106,4460,*TURFH,jonathan.charendoff,2023-12-19 22:51:50+00:00
KAH-672_2019_A_30,636,970,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,1356,649,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,1150,1903,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,732,2420,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,1015,4123,*BGMA,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,2161,3168,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,2098,3613,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,3351,193,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,3350,2840,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAH-672_2019_A_30,3330,4519,*TURFH,jonathan.charendoff,2023-12-19 22:59:58+00:00
KAU-1881_2019_A_11,712,1971,*TURFH,jonathan.charendoff,2023-12-19 23:02:47+00:00
KAU-1881_2019_A_11,184,1604,*TURFR,jonathan.charendoff,2023-12-19 23:02:47+00:00
KAU-1881_2019_A_11,117,3896,*TURFH,jonathan.charendoff,2023-12-19 23:02:47+00:00
KAU-1881_2019_A_11,46,3848,*TURFH,jonathan.charendoff,2023-12-19 23:02:47+00:00
KAU-1881_2019_A_11,1310,1208,*TURFH,jonathan.charendoff,2023-12-19 23:02:47+00:00
KAU-1881_2019_A_11,1125,2972,*TURFR,jonathan.charendoff,2023-12-19 23:02:47+00:00
KAU-1881_2019_A_11,1753,1078,*RDMA,jonathan.charendoff,2023-12-19 23:02:47+00:00
KAU-1881_2019_A_11,2015,299,*TURFH,jonathan.charendoff,2023-12-19 23:02:47+00:00
KAU-1881_2019_A_11,3116,864,*TURFH,jonathan.charendoff,2023-12-19 23:02:48+00:00
KAU-1881_2019_A_11,3553,610,*TURFH,jonathan.charendoff,2023-12-19 23:02:48+00:00
KAU-1928_2019_A_18,262,384,*DICO,jonathan.charendoff,2023-12-19 23:06:14+00:00
KAU-1928_2019_A_18,573,3466,*TURFH,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-1928_2019_A_18,1193,1072,*TURFH,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-1928_2019_A_18,1369,2867,*TURFH,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-1928_2019_A_18,2094,4722,*TURFH,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-1928_2019_A_18,2312,3245,*TURFH,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-1928_2019_A_18,2878,3427,*TURFH,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-1928_2019_A_18,3587,1779,*DICO,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-1928_2019_A_18,3133,2727,*TURFH,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-1928_2019_A_18,3032,2972,*TURFH,jonathan.charendoff,2023-12-19 23:06:15+00:00
KAU-2100_2019_A_10,61,804,*TURFH,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,54,2272,*TURFH,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,1364,4300,*CCAR,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,2064,1728,*TURFH,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,2905,1821,*SAND,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,2550,1141,*TURFH,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,2385,4900,*TURFH,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,3189,16,*CCAH,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,3254,1335,*CCAH,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2100_2019_A_10,3587,4582,*TURFH,jonathan.charendoff,2023-12-19 23:07:27+00:00
KAU-2160_2019_A_04,1209,2621,*TURFH,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,866,4074,*POCS,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,1428,4416,*POCS,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,2065,1063,*POCS,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,1906,2741,*TURFH,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,2310,482,*CCAH,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,2563,1736,*TURFH,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,3420,773,*TURFH,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,3057,2889,*POCS,jonathan.charendoff,2023-12-19 23:09:43+00:00
KAU-2160_2019_A_04,3103,5184,*TURFH,jonathan.charendoff,2023-12-19 23:09:43+00:00
KUR-4026_2015_A_01,293,1476,*POMA,jonathan.charendoff,2023-12-19 23:14:16+00:00
KUR-4026_2015_A_01,596,2098,*TURFH,jonathan.charendoff,2023-12-19 23:14:16+00:00
KUR-4026_2015_A_01,873,890,*TURFH,jonathan.charendoff,2023-12-19 23:14:16+00:00
KUR-4026_2015_A_01,788,2162,*TURFH,jonathan.charendoff,2023-12-19 23:14:16+00:00
KUR-4026_2015_A_01,713,2583,*TURFH,jonathan.charendoff,2023-12-19 23:14:16+00:00
KUR-4026_2015_A_01,1928,2155,*TURFH,jonathan.charendoff,2023-12-19 23:14:16+00:00
KUR-4026_2015_A_01,1889,2799,*TURFH,jonathan.charendoff,2023-12-19 23:14:17+00:00
KUR-4026_2015_A_01,2822,2264,*POCS,jonathan.charendoff,2023-12-19 23:14:17+00:00
KUR-4026_2015_A_01,2797,2811,*CCAH,jonathan.charendoff,2023-12-19 23:14:17+00:00
KUR-4026_2015_A_01,2893,3721,*POCS,jonathan.charendoff,2023-12-19 23:14:17+00:00
KUR-4039_2015_A_05,379,2587,*TURFH,jonathan.charendoff,2023-12-19 23:15:04+00:00
KUR-4039_2015_A_05,955,771,*POCS,jonathan.charendoff,2023-12-19 23:15:04+00:00
KUR-4039_2015_A_05,1198,1299,*TURFH,jonathan.charendoff,2023-12-19 23:15:04+00:00
KUR-4039_2015_A_05,859,2202,*TURFH,jonathan.charendoff,2023-12-19 23:15:04+00:00
KUR-4039_2015_A_05,1047,2454,*CCAH,jonathan.charendoff,2023-12-19 23:15:04+00:00
KUR-4039_2015_A_05,899,2401,*PESP,jonathan.charendoff,2023-12-19 23:15:04+00:00
KUR-4039_2015_A_05,1074,3390,*TURFH,jonathan.charendoff,2023-12-19 23:15:04+00:00
