SITEVISITID,ROUNDID,MISSIONID,REGION,ISLAND,SEC_NAME,REEF_ZONE,DEPTH_BIN,new_MIN_DEPTH_M,new_MAX_DEPTH_M,SITE,OLD_SITE,OCC_SITEID,LATITUDE_SV,LONGITUDE_SV,LATITUDE_LOV,LONGITUDE_LOV,OBS_YEAR,ANALYSIS_YEAR,DATE_,HABITAT_CODE,Type
51071,187,RA2301_LEG2,PRIAs,Baker,,,,,,BAK-1999,BAK-1999,OCC-BAK-010,0.19197,-176.48857,0.19178,-176.48874,2023,2023,17-Mar-23,,Oceanography
51070,187,RA2301_LEG2,PRIAs,Baker,,,,,,BAK-1999,BAK-1999,OCC-BAK-010,0.191776,-176.488723,0.19178,-176.48874,2023,2023,17-Mar-23,,Oceanography
51105,187,RA2301_LEG2,PRIAs,Baker,,,,,,BAK-1999,BAK-1999,OCC-BAK-009,0.191671,-176.488919,0.19178,-176.48874,2023,2023,19-Mar-23,,Oceanography
51106,187,RA2301_LEG2,PRIAs,Baker,,,,,,BAK-1999,BAK-1999,OCC-BAK-009,0.191591,-176.488953,0.19178,-176.48874,2023,2023,19-Mar-23,,Oceanography
51067,187,RA2301_LEG2,PRIAs,Baker,,,,,,BAK-1998,BAK-1998,OCC-BAK-001,0.206617,-176.475744,0.20633,-176.47597,2023,2023,17-Mar-23,,Oceanography
51066,187,RA2301_LEG2,PRIAs,Baker,,,,,,BAK-1998,BAK-1998,OCC-BAK-001,0.206377,-176.475906,0.20633,-176.47597,2023,2023,17-Mar-23,,Oceanography
51110,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Mid,,,BAK-50,BAK-50,OCC-BAK-007,0.187276,-176.470824,0.18702,-176.4705,2023,2023,19-Mar-23,,Oceanography
51111,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Mid,,,BAK-50,BAK-50,OCC-BAK-007,0.186996,-176.470441,0.18702,-176.4705,2023,2023,19-Mar-23,,Oceanography
51120,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,14.9344712,16.1536117,SWA-964,SWA-964,,-11.066912,-171.083491,-11.066912,-171.083491,2023,2023,30-Mar-23,AGR,Benthic
51121,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,10.66747943,11.58183481,SWA-983,SWA-983,,-11.059661,-171.09055,-11.059661,-171.09055,2023,2023,30-Mar-23,AGR,Benthic
51122,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,4.266991771,5.486132277,SWA-961,SWA-961,,-11.050937,-171.091706,-11.050937,-171.091706,2023,2023,30-Mar-23,AGR,Benthic
51123,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,4.266991771,7.314843036,SWA-937,SWA-937,,-11.047582,-171.086668,-11.047582,-171.086668,2023,2023,30-Mar-23,AGR,Benthic
51124,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,15.23925632,15.54404145,SWA-986,SWA-986,,-11.068268,-171.07874,-11.068268,-171.07874,2023,2023,30-Mar-23,AGR,Benthic
51125,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,8.533983542,9.448338921,SWA-975,SWA-975,,-11.061945,-171.067737,-11.061945,-171.067737,2023,2023,30-Mar-23,AGR,Benthic
51126,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,4.571776897,5.18134715,SWA-949,SWA-949,,-11.067315,-171.076643,-11.067315,-171.076643,2023,2023,30-Mar-23,AGR,Benthic
51127,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,4.876562024,5.486132277,SWA-936,SWA-936,,-11.063763,-171.086817,-11.063763,-171.086817,2023,2023,30-Mar-23,AGR,Benthic
51244,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Deep,23.46845474,24.38281012,OFU-1359,OFU-1359,,-14.189727,-169.671141,-14.189727,-169.671141,2023,2023,6-Apr-23,PAV,Benthic
51245,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Mid,11.58183481,11.88661993,OFU-1340,OFU-1340,,-14.18225,-169.678984,-14.18225,-169.678984,2023,2023,6-Apr-23,AGR,Benthic
51246,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Mid,9.143553795,10.66747943,OFU-1342,OFU-1342,,-14.173434,-169.684613,-14.173434,-169.684613,2023,2023,6-Apr-23,AGR,Benthic
51247,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Shallow,3.352636391,4.571776897,OFU-1336,OFU-1336,,-14.162253,-169.683144,-14.162253,-169.683144,2023,2023,6-Apr-23,SAG,Benthic
51380,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Deep,23.46845474,24.38281012,OFU-1362,OFU-1362,,-14.184677,-169.657616,-14.184677,-169.657616,2023,2023,15-Apr-23,AGR,Benthic
51381,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Mid,7.314843036,8.229198415,OFU-1338,OFU-1338,,-14.174528,-169.645439,-14.174528,-169.645439,2023,2023,15-Apr-23,AGR,Benthic
51382,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Shallow,3.352636391,3.962206644,OFU-1291,OFU-1291,,-14.179381,-169.651578,-14.179381,-169.651578,2023,2023,15-Apr-23,AGR,Benthic
51232,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Deep,19.5062481,20.42060347,ROS-5248,ROS-5248,,-14.535757,-168.163022,-14.535757,-168.163022,2023,2023,5-Apr-23,AGR,Benthic
51233,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Mid,11.88661993,13.41054557,ROS-5223,ROS-5223,,-14.541344,-168.172529,-14.541344,-168.172529,2023,2023,5-Apr-23,SAG,Benthic
51234,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Mid,9.143553795,10.66747943,ROS-5220,ROS-5220,,-14.537204,-168.168868,-14.537204,-168.168868,2023,2023,5-Apr-23,AGR,Benthic
51235,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Shallow,3.352636391,4.571776897,ROS-5198,ROS-5198,,-14.537266,-168.16764,-14.537266,-168.16764,2023,2023,5-Apr-23,AGR,Benthic
51280,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,22.55409936,23.46845474,TUT-5961,TUT-5961,,-14.340092,-170.791304,-14.340092,-170.791304,2023,2023,8-Apr-23,AGR,Benthic
51281,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,8.229198415,10.66747943,TUT-5876,TUT-5876,,-14.330245,-170.8126,-14.330245,-170.8126,2023,2023,8-Apr-23,AGR,Benthic
51282,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,2.438281012,4.266991771,TUT-5763,TUT-5763,,-14.326576,-170.834455,-14.326576,-170.834455,2023,2023,8-Apr-23,PAV,Benthic
51283,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,3.962206644,5.486132277,TUT-5765,TUT-5765,,-14.326243,-170.837539,-14.326243,-170.837539,2023,2023,8-Apr-23,SAG,Benthic
51284,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,21.33495885,22.24931423,TUT-5948,TUT-5948,,-14.350096,-170.789554,-14.350096,-170.789554,2023,2023,8-Apr-23,AGR,Benthic
51285,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,11.88661993,13.41054557,TUT-5884,TUT-5884,,-14.335902,-170.803115,-14.335902,-170.803115,2023,2023,8-Apr-23,AGR,Benthic
51286,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,12.49619019,13.41054557,TUT-5878,TUT-5878,,-14.334391,-170.818574,-14.334391,-170.818574,2023,2023,8-Apr-23,AGR,Benthic
51287,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,4.266991771,4.571776897,TUT-5760,TUT-5760,,-14.330949,-170.830461,-14.330949,-170.830461,2023,2023,8-Apr-23,AGR,Benthic
51320,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,18.89667784,19.81103322,TUT-5920,TUT-5920,,-14.255297,-170.622993,-14.255297,-170.622993,2023,2023,11-Apr-23,AGR,Benthic
51321,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,7.010057909,7.924413289,TUT-5930,TUT-5930,,-14.252287,-170.652265,-14.252287,-170.652265,2023,2023,11-Apr-23,AGR,Benthic
51322,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,11.58183481,12.80097531,TUT-5833,TUT-5833,,-14.250439,-170.657301,-14.250439,-170.657301,2023,2023,11-Apr-23,AGR,Benthic
51323,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,4.571776897,5.486132277,TUT-5725,TUT-5725,,-14.247567,-170.673476,-14.247567,-170.673476,2023,2023,11-Apr-23,AGR,Benthic
51404,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,22.24931423,22.85888449,TUT-5893,TUT-5893,,-14.284088,-170.736017,-14.284088,-170.736017,2023,2023,16-Apr-23,AGR,Benthic
51204,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Deep,19.5062481,21.03017373,ROS-5247,ROS-5247,,-14.549909,-168.13797,-14.549909,-168.13797,2023,2023,4-Apr-23,AGR,Benthic
51205,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Mid,16.76318196,17.67753734,ROS-5229,ROS-5229,,-14.55352,-168.142964,-14.55352,-168.142964,2023,2023,4-Apr-23,AGR,Benthic
51206,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Mid,10.05790917,10.66747943,ROS-5222,ROS-5222,,-14.539787,-168.145459,-14.539787,-168.145459,2023,2023,4-Apr-23,AGR,Benthic
51207,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Shallow,4.876562024,5.790917403,ROS-5194,ROS-5194,,-14.534,-168.148403,-14.534,-168.148403,2023,2023,4-Apr-23,AGR,Benthic
51405,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,17.37275221,18.28710759,TUT-5816,TUT-5816,,-14.236681,-170.672114,-14.236681,-170.672114,2023,2023,16-Apr-23,ROB,Benthic
51406,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,13.41054557,13.71533069,TUT-5831,TUT-5831,,-14.243888,-170.681417,-14.243888,-170.681417,2023,2023,16-Apr-23,AGR,Benthic
51407,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,4.876562024,5.486132277,TUT-5727,TUT-5727,,-14.252155,-170.688808,-14.252155,-170.688808,2023,2023,16-Apr-23,SAG,Benthic
51423,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,20.11581835,20.7253886,TUT-5942,TUT-5942,,-14.28863,-170.63386,-14.28863,-170.63386,2023,2023,17-Apr-23,AGR,Benthic
51424,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,14.62968607,14.9344712,TUT-5743,TUT-5743,,-14.279754,-170.6196,-14.279754,-170.6196,2023,2023,17-Apr-23,AGR,Benthic
51425,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,3.047851265,4.571776897,TUT-5745,TUT-5745,,-14.272025,-170.608855,-14.272025,-170.608855,2023,2023,17-Apr-23,AGR,Benthic
51426,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,2.133495885,3.352636391,TUT-5738,TUT-5738,,-14.277459,-170.60733,-14.277459,-170.60733,2023,2023,17-Apr-23,AGR,Benthic
51020,187,RA2301_LEG2,PRIAs,Howland,,Forereef,Mid,,,HOW-1090,HOW-1090,,0.803903,-176.621226,0.803903,-176.621226,2023,2023,15-Mar-23,AGR,Fish
51021,187,RA2301_LEG2,PRIAs,Howland,,Forereef,Shallow,,,HOW-1061,HOW-1061,,0.818948,-176.625493,0.818948,-176.625493,2023,2023,15-Mar-23,AGR,Fish
51144,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Deep,17.98232246,19.20146297,SWA-978,SWA-978,,-11.063137,-171.070439,-11.063137,-171.070439,2023,2023,31-Mar-23,AGR,Benthic
51062,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Mid,,,BAK-2052,BAK-2052,,0.201954,-176.467078,0.201954,-176.467078,2023,2023,17-Mar-23,AGR,Fish
51140,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,17.37275221,18.28710759,SWA-995,SWA-995,,-11.057687,-171.091441,-11.057687,-171.091441,2023,2023,31-Mar-23,AGR,Benthic
51141,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,10.05790917,10.66747943,SWA-968,SWA-968,,-11.06247,-171.088049,-11.06247,-171.088049,2023,2023,31-Mar-23,SAG,Benthic
51142,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,5.18134715,5.790917403,SWA-944,SWA-944,,-11.049065,-171.089872,-11.049065,-171.089872,2023,2023,31-Mar-23,SAG,Benthic
51143,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,4.571776897,5.486132277,SWA-938,SWA-938,,-11.047027,-171.084079,-11.047027,-171.084079,2023,2023,31-Mar-23,AGR,Benthic
51145,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,11.88661993,13.10576044,SWA-982,SWA-982,,-11.054961,-171.063728,-11.054961,-171.063728,2023,2023,31-Mar-23,AGR,Benthic
51146,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,4.876562024,5.790917403,SWA-952,SWA-952,,-11.049238,-171.067249,-11.049238,-171.067249,2023,2023,31-Mar-23,AGR,Benthic
51147,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,4.876562024,5.486132277,SWA-948,SWA-948,,-11.045576,-171.072452,-11.045576,-171.072452,2023,2023,31-Mar-23,AGR,Benthic
51228,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Deep,18.89667784,20.42060347,ROS-5253,ROS-5253,,-14.528095,-168.151129,-14.528095,-168.151129,2023,2023,5-Apr-23,SAG,Benthic
51229,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Mid,14.9344712,16.76318196,ROS-5230,ROS-5230,,-14.535698,-168.14727,-14.535698,-168.14727,2023,2023,5-Apr-23,AGR,Benthic
51230,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Mid,11.88661993,13.10576044,ROS-5225,ROS-5225,,-14.547523,-168.13826,-14.547523,-168.13826,2023,2023,5-Apr-23,AGR,Benthic
51231,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Shallow,4.876562024,7.924413289,ROS-5201,ROS-5201,,-14.543,-168.143023,-14.543,-168.143023,2023,2023,5-Apr-23,SAG,Benthic
51028,187,RA2301_LEG2,PRIAs,Howland,,Forereef,Deep,,,HOW-1103,HOW-1103,,0.823798,-176.626408,0.823798,-176.626408,2023,2023,16-Mar-23,AGR,Fish
51029,187,RA2301_LEG2,PRIAs,Howland,,Forereef,Deep,,,HOW-1100,HOW-1100,,0.815954,-176.613293,0.815954,-176.613293,2023,2023,16-Mar-23,AGR,Fish
51030,187,RA2301_LEG2,PRIAs,Howland,,Forereef,Mid,,,HOW-1094,HOW-1094,,0.820194,-176.617078,0.820194,-176.617078,2023,2023,16-Mar-23,AGR,Fish
51031,187,RA2301_LEG2,PRIAs,Howland,,Forereef,Shallow,,,HOW-1070,HOW-1070,,0.812445,-176.612221,0.812445,-176.612221,2023,2023,16-Mar-23,AGR,Fish
51034,187,RA2301_LEG2,PRIAs,Howland,,Forereef,Mid,,,HOW-1096,HOW-1096,,0.798089,-176.610705,0.798089,-176.610705,2023,2023,16-Mar-23,AGR,Fish
51033,187,RA2301_LEG2,PRIAs,Howland,,Forereef,Shallow,,,HOW-1076,HOW-1076,,0.791022,-176.615021,0.791022,-176.615021,2023,2023,16-Mar-23,AGR,Fish
51080,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Deep,,,BAK-2084,BAK-2084,,0.188188,-176.480172,0.188188,-176.480172,2023,2023,18-Mar-23,AGR,Fish
51081,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Mid,,,BAK-2086,BAK-2086,,0.191287,-176.489106,0.191287,-176.489106,2023,2023,18-Mar-23,AGR,Fish
51082,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Mid,,,BAK-2054,BAK-2054,,0.201009,-176.483657,0.201009,-176.483657,2023,2023,18-Mar-23,AGR,Fish
51083,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Shallow,,,BAK-2046,BAK-2046,,0.201378,-176.469799,0.201378,-176.469799,2023,2023,18-Mar-23,SAG,Fish
51084,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Mid,,,BAK-2062,BAK-2062,,0.194435,-176.462215,0.194435,-176.462215,2023,2023,18-Mar-23,AGR,Fish
51085,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Shallow,,,BAK-2029,BAK-2029,,0.193764,-176.466134,0.193764,-176.466134,2023,2023,18-Mar-23,,Fish
51160,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Deep,23.16366961,23.77323987,SWA-989,SWA-989,,-11.046284,-171.081534,-11.046284,-171.081534,2023,2023,1-Apr-23,AGR,Benthic
51161,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,12.80097531,13.10576044,SWA-965,SWA-965,,-11.047509,-171.087336,-11.047509,-171.087336,2023,2023,1-Apr-23,AGR,Benthic
51162,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,5.486132277,5.790917403,SWA-962,SWA-962,,-11.055925,-171.091664,-11.055925,-171.091664,2023,2023,1-Apr-23,AGR,Benthic
51163,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,5.18134715,5.790917403,SWA-940,SWA-940,,-11.067113,-171.082808,-11.067113,-171.082808,2023,2023,1-Apr-23,AGR,Benthic
51164,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Deep,20.42060347,22.24931423,SWA-977,SWA-977,,-11.04716,-171.069025,-11.04716,-171.069025,2023,2023,1-Apr-23,AGR,Benthic
51165,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,8.838768668,10.66747943,SWA-963,SWA-963,,-11.045314,-171.072726,-11.045314,-171.072726,2023,2023,1-Apr-23,AGR,Benthic
51166,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Shallow,4.266991771,5.486132277,SWA-941,SWA-941,,-11.046226,-171.079621,-11.046226,-171.079621,2023,2023,1-Apr-23,AGR,Benthic
51167,188,RA2301_LEG3,SAMOA,Swains,,Forereef,Mid,7.314843036,9.753124048,SWA-947,SWA-947,,-11.053133,-171.064632,-11.053133,-171.064632,2023,2023,1-Apr-23,AGR,Benthic
51440,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,23.77323987,24.38281012,TUT-5906,TUT-5906,,-14.366136,-170.764082,-14.366136,-170.764082,2023,2023,18-Apr-23,AGR,Benthic
51441,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,10.97226455,11.88661993,TUT-5797,TUT-5797,,-14.365622,-170.762868,-14.365622,-170.762868,2023,2023,18-Apr-23,AGR,Benthic
51442,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,6.400487656,7.924413289,TUT-5795,TUT-5795,,-14.364058,-170.761836,-14.364058,-170.761836,2023,2023,18-Apr-23,AGR,Benthic
51443,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,3.962206644,4.876562024,TUT-5709,TUT-5709,,-14.365412,-170.761482,-14.365412,-170.761482,2023,2023,18-Apr-23,AGR,Benthic
51240,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Deep,20.7253886,21.33495885,OFU-1324,OFU-1324,,-14.192098,-169.616921,-14.192098,-169.616921,2023,2023,6-Apr-23,AGR,Benthic
51241,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Mid,9.143553795,9.448338921,OFU-1322,OFU-1322,,-14.18306,-169.625283,-14.18306,-169.625283,2023,2023,6-Apr-23,AGR,Benthic
51242,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Mid,9.143553795,11.27704968,OFU-1316,OFU-1316,,-14.173035,-169.633476,-14.173035,-169.633476,2023,2023,6-Apr-23,SAG,Benthic
51243,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Shallow,3.962206644,4.876562024,OFU-1294,OFU-1294,,-14.172359,-169.640311,-14.172359,-169.640311,2023,2023,6-Apr-23,SAG,Benthic
51383,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Deep,19.5062481,20.42060347,OFU-1346,OFU-1346,,-14.158967,-169.607252,-14.158967,-169.607252,2023,2023,15-Apr-23,AGR,Benthic
51384,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Mid,13.41054557,14.62968607,OFU-1319,OFU-1319,,-14.170443,-169.608361,-14.170443,-169.608361,2023,2023,15-Apr-23,AGR,Benthic
51385,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Mid,9.448338921,10.66747943,OFU-1334,OFU-1334,,-14.188147,-169.608235,-14.188147,-169.608235,2023,2023,15-Apr-23,AGR,Benthic
51386,188,RA2301_LEG3,SAMOA,Ofu & Olosega,,Forereef,Shallow,5.486132277,5.790917403,OFU-1301,OFU-1301,,-14.182585,-169.606608,-14.182585,-169.606608,2023,2023,15-Apr-23,SAG,Benthic
51300,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,18.89667784,19.81103322,TUT-5891,TUT-5891,,-14.272205,-170.723301,-14.272205,-170.723301,2023,2023,10-Apr-23,AGR,Benthic
51301,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,12.49619019,13.71533069,TUT-5775,TUT-5775,,-14.288163,-170.759358,-14.288163,-170.759358,2023,2023,10-Apr-23,AGR,Benthic
51302,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,13.10576044,14.32490094,TUT-5771,TUT-5771,,-14.287967,-170.752932,-14.287967,-170.752932,2023,2023,10-Apr-23,AGR,Benthic
51303,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,3.047851265,3.962206644,TUT-5687,TUT-5687,,-14.289917,-170.741763,-14.289917,-170.741763,2023,2023,10-Apr-23,SAG,Benthic
51063,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Deep,,,BAK-2075,BAK-2075,,0.191204,-176.458994,0.191204,-176.458994,2023,2023,17-Mar-23,AGR,Fish
51340,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,23.46845474,24.07802499,TUT-5984,TUT-5984,,-14.34741,-170.720946,-14.34741,-170.720946,2023,2023,12-Apr-23,AGR,Benthic
51341,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,13.71533069,14.02011582,TUT-5839,TUT-5839,,-14.337132,-170.706878,-14.337132,-170.706878,2023,2023,12-Apr-23,PAV,Benthic
51342,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,10.3626943,12.19140506,TUT-5861,TUT-5861,,-14.308106,-170.691336,-14.308106,-170.691336,2023,2023,12-Apr-23,AGR,Benthic
51343,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,9.448338921,10.3626943,TUT-5865,TUT-5865,,-14.300534,-170.674962,-14.300534,-170.674962,2023,2023,12-Apr-23,AGR,Benthic
51444,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,20.11581835,21.33495885,TUT-5902,TUT-5902,,-14.361659,-170.750929,-14.361659,-170.750929,2023,2023,18-Apr-23,AGR,Benthic
51445,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,11.58183481,13.10576044,TUT-5788,TUT-5788,,-14.361147,-170.748325,-14.361147,-170.748325,2023,2023,18-Apr-23,AGR,Benthic
51446,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,4.266991771,5.790917403,TUT-5789,TUT-5789,,-14.359775,-170.749356,-14.359775,-170.749356,2023,2023,18-Apr-23,AGR,Benthic
51447,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,3.352636391,5.486132277,TUT-5903,TUT-5903,,-14.361773,-170.752602,-14.361773,-170.752602,2023,2023,18-Apr-23,AGR,Benthic
51464,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,14.02011582,15.23925632,TUT-5935,TUT-5935,,-14.364271,-170.738319,-14.364271,-170.738319,2023,2023,19-Apr-23,AGR,Benthic
51465,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,13.10576044,14.62968607,TUT-5847,TUT-5847,,-14.358896,-170.734191,-14.358896,-170.734191,2023,2023,19-Apr-23,AGR,Benthic
51466,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,13.41054557,15.23925632,TUT-5840,TUT-5840,,-14.353795,-170.730062,-14.353795,-170.730062,2023,2023,19-Apr-23,RRB,Benthic
51467,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,9.753124048,11.27704968,TUT-5842,TUT-5842,,-14.348387,-170.72576,-14.348387,-170.72576,2023,2023,19-Apr-23,AGR,Benthic
51840,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Deep,,,TUT-5574,TUT-5574,,-14.289605,-170.543832,-14.289605,-170.543832,2023,2023,21-Jul-23,AGR,Fish
51842,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5438,TUT-5438,,-14.276144,-170.547576,-14.276144,-170.547576,2023,2023,21-Jul-23,AGR,Fish
51844,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5486,TUT-5486,,-14.276514,-170.611774,-14.276514,-170.611774,2023,2023,21-Jul-23,AGR,Fish
51843,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Shallow,,,TUT-5315,TUT-5315,,-14.278022,-170.549998,-14.278022,-170.549998,2023,2023,21-Jul-23,PSC,Fish
51841,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Deep,,,TUT-5589,TUT-5589,,-14.280716,-170.541368,-14.280716,-170.541368,2023,2023,21-Jul-23,PAV,Fish
51869,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1199,OFU-1199,,-14.184469,-169.67557,-14.184469,-169.67557,2023,2023,22-Jul-23,SAG,Fish
51868,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Shallow,,,OFU-1192,OFU-1192,,-14.183888,-169.657699,-14.183888,-169.657699,2023,2023,22-Jul-23,SAG,Fish
51867,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Shallow,,,OFU-1212,OFU-1212,,-14.173091,-169.644023,-14.173091,-169.644023,2023,2023,22-Jul-23,SAG,Fish
51865,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1246,OFU-1246,,-14.191092,-169.617792,-14.191092,-169.617792,2023,2023,22-Jul-23,AGR,Fish
51866,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1247,OFU-1247,,-14.173689,-169.63297,-14.173689,-169.63297,2023,2023,22-Jul-23,AGR,Fish
51885,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Shallow,,,ROS-5054,ROS-5054,,-14.557209,-168.162109,-14.557209,-168.162109,2023,2023,23-Jul-23,AGR,Fish
51884,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Shallow,,,ROS-5079,ROS-5079,,-14.554971,-168.147701,-14.554971,-168.147701,2023,2023,23-Jul-23,AGR,Fish
51883,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Shallow,,,ROS-5090,ROS-5090,,-14.545331,-168.140945,-14.545331,-168.140945,2023,2023,23-Jul-23,AGR,Fish
